date,market,riskfree,return,vol
2016-02-10,-0.001325906,0.0041,0.018530898,2.708012252
2016-02-11,-0.012575949,0.0038,-0.0076398,-0.568699561
2016-02-12,0.00905721,0.0038,0.013095585,-0.301246013
2016-02-16,0.009992875,0.0041,0.018429607,-0.5356388
2016-02-17,0.014614912,0.0042,0.018685393,1.17287124
2016-02-18,0.001702499,0.0044,0.015956421,-0.17013159
2016-02-19,-0.003434805,0.0045,-0.003914591,-0.4740676
2016-02-22,0.012491852,0.0045,-0.000499444,-0.620168136
2016-02-23,-0.010141809,0.0046,-0.042860063,0.98507787
2016-02-24,-0.003902283,0.0045,0.01177029,-0.308500815
2016-02-25,0.010858288,0.0045,-0.003471245,-0.393753044
2016-02-26,0.001026385,0.0046,0.024971757,0.387222301
2016-02-29,-0.00373009,0.0049,0.010841294,0.027050609
2016-03-01,0.017558024,0.0049,-0.0094954,-0.037915085
2016-03-02,0.009826403,0.0047,-0.029655854,-0.160111899
2016-03-03,0.007788081,0.0045,-0.003624819,0.266980333
2016-03-04,0.007119602,0.0046,-0.027915161,0.041935724
2016-03-07,0.000893229,0.0048,0.02156421,-0.22330433
2016-03-08,-0.009366288,0.0047,-0.003077892,-0.331821164
2016-03-09,0.002273624,0.0046,0.004132734,-0.117302128
2016-03-10,-0.000376651,0.0049,0.00837671,0.518548701
2016-03-11,0.017392421,0.005,0.009507575,0.128068065
2016-03-14,0.001060552,0.0051,0.005552861,0.160823837
2016-03-15,-0.006558369,0.0051,0.003376016,0.091600188
2016-03-16,0.00149807,0.0046,0.003124324,-0.298037779
2016-03-17,0.015735788,0.0046,0.0027073,0.218566813
2016-03-18,0.002878751,0.0043,-0.024634426,1.444242613
2016-03-21,-0.001119988,0.0045,0.001533556,0.171275725
2016-03-22,0.000282387,0.0045,0.012978806,0.258201445
2016-03-23,-0.00855226,0.0045,0.005638466,-0.316704999
2016-03-24,-0.005585984,0.0045,-0.008708515,0.165973572
2016-03-28,0.002466081,0.0048,-0.001621774,-0.575269579
2016-03-29,0.005432182,0.0044,-0.020858347,1.494319481
2016-03-30,0.011573919,0.0038,-0.005169388,-0.611546286
2016-03-31,-0.00168403,0.0038,0.00828983,-0.210161383
2016-04-01,-0.006003275,0.0039,-0.00220523,-0.236340937
2016-04-04,0.000116465,0.0038,-0.000760239,0.481058798
2016-04-05,-0.013433481,0.0036,0.005896339,0.153915756
2016-04-06,0.007377305,0.0035,0.000283634,-0.134450692
2016-04-07,-0.006034382,0.0035,-0.005174858,0.26137144
2016-04-08,0.007030928,0.0033,-0.004037909,0.316840499
2016-04-11,0.0012375,0.0034,0.005105676,0.626447796
2016-04-12,0.007273851,0.0034,0.007324276,1.241583336
2016-04-13,0.013729636,0.0035,-0.003189867,-0.541608059
2016-04-14,0.003246886,0.0036,0.001976517,-0.413656721
2016-04-15,-0.000472821,0.0036,0.010896367,2.978553254
2016-04-18,0.002096077,0.0035,0.002450466,-0.188742376
2016-04-19,0.010491019,0.0036,0.015039344,0.371619622
2016-04-20,0.000515481,0.0035,0.016720183,1.47706958
2016-04-21,-0.002165513,0.0036,0.017370119,-0.238678202
2016-04-22,-0.002912441,0.0037,-0.007871571,-0.324616623
2016-04-25,-0.002500202,0.004,0.009164991,-0.019099892
2016-04-26,0.002328015,0.0042,0.002034828,-0.063312636
2016-04-27,0.000582675,0.0039,-0.042388098,0.714644365
2016-04-28,-0.004335167,0.0038,0.002522378,-0.259895719
2016-04-29,-0.003492982,0.0039,0.011288742,-0.510944604
2016-05-02,0.001842281,0.004,-0.015140767,5.312008408
2016-05-03,-0.011074044,0.0039,0.01622887,-0.585845917
2016-05-04,-0.008762619,0.0038,-0.00992292,-0.40132304
2016-05-05,-0.002199645,0.0038,0.003557047,0.429521415
2016-05-06,0.001073131,0.0038,0.030941394,1.537787768
2016-05-09,-0.001005501,0.0037,0.004023576,1.477634417
2016-05-10,0.010996781,0.0035,-0.024001386,0.374363281
2016-05-11,-0.004303145,0.0036,0.002352628,-0.542892426
2016-05-12,-0.002032789,0.0036,0.005314202,0.858382355
2016-05-13,-0.009075101,0.0037,0.004911678,-0.608222006
2016-05-16,0.006885372,0.0038,-0.010263898,0.590928594
2016-05-17,-0.003178476,0.0039,-0.003038443,-0.093777023
2016-05-18,-0.001340382,0.0042,0.004659894,-0.159237297
2016-05-19,-0.009003451,0.0042,-0.027412016,2.656017105
2016-05-20,0.007512156,0.0045,-0.003955339,-0.154199715
2016-05-23,-0.001335927,0.0047,0.009844003,0.012464466
2016-05-24,0.009907447,0.0047,0.008323156,0.146087108
2016-05-25,0.009205908,0.0046,0.006661881,0.468364039
2016-05-26,0.002132826,0.0045,0.010784554,-0.240314292
2016-05-27,0.002881373,0.0046,0.044022662,5.219167765
2016-05-31,-0.000587587,0.0048,-0.005065231,0.37362953
2016-06-01,-0.000579767,0.0048,0.01491612,-0.451158036
2016-06-02,0.000825217,0.0047,0.004571957,-0.349649369
2016-06-03,0.003690007,0.0042,0.048441185,1.76565968
2016-06-06,0.005156777,0.0043,0.013776112,-0.03598645
2016-06-07,0.005988072,0.0042,-0.0151121,0.351192428
2016-06-08,0.003909298,0.0042,0.014874798,-0.501307047
2016-06-09,-0.006201675,0.0042,-0.012242522,0.199373886
2016-06-10,-0.014238376,0.0041,0.001768132,-0.25810375
2016-06-13,-0.012980002,0.004,0.02726299,0.065588898
2016-06-14,-0.009421767,0.004,-0.023025611,-0.478906244
2016-06-15,0.002785655,0.0036,0.015132243,-0.47244993
2016-06-16,-0.004996913,0.0035,0.117381035,2.479353489
2016-06-17,0.005592119,0.0036,-0.043425021,-0.193359975
2016-06-21,0.002669833,0.004,-0.14048648,2.638409516
2016-06-22,-0.000212365,0.0039,-0.080980085,-0.026948814
2016-06-23,0.013635064,0.0042,0.044,0.354451764
2016-06-24,-0.047842417,0.0037,0.046293658,-0.280927611
2016-06-27,-0.022549899,0.0035,0.024042038,-0.012661864
2016-06-28,0.0165665,0.0035,0.003106646,-0.120960786
2016-06-29,0.021918952,0.0034,-0.016964299,-0.151659643
2016-06-30,0.012079026,0.0035,0.052962382,0.180515287
2016-07-01,0.004843134,0.0036,0.009898927,0.102978521
2016-07-05,-0.010090007,0.0034,-0.014346927,-0.170748232
2016-07-06,-0.004194624,0.0035,0.014076062,-0.157627743
2016-07-07,0.002916203,0.0036,-0.059395695,3.730413173
2016-07-08,0.010222594,0.0035,0.037183718,-0.582589918
2016-07-11,0.010365159,0.0039,-0.001802801,0.353525506
2016-07-12,0.008700522,0.0039,0.044919885,1.004218037
2016-07-13,0.002228784,0.0039,-0.020534184,-0.349227976
2016-07-14,0.005242453,0.004,-0.00374046,0.163862271
2016-07-15,-0.001166013,0.0041,0.00504133,-0.559902167
2016-07-18,0.00184701,0.0043,-0.007346243,-0.023385258
2016-07-19,-0.002849207,0.0043,0.000518043,-0.421642042
2016-07-20,0.004738236,0.0043,-0.014305369,0.208207166
2016-07-21,-0.001051516,0.0043,-0.002296263,-0.183446702
2016-07-22,0.000526312,0.0043,-0.028686613,1.507564882
2016-07-25,-0.001378849,0.0043,-0.010282465,0.010174842
2016-07-26,0.001460565,0.0042,0.000779197,0.422213448
2016-07-27,0.00076508,0.0039,0.001496115,-0.290452204
2016-07-28,0.001218415,0.0038,-0.000182924,-0.389800431
2016-07-29,0.007874266,0.0037,0.004726402,0.078310705
2016-08-01,-0.001396824,0.0039,-0.032786106,0.249187558
2016-08-08,0.003090934,0.0044,-0.010272458,-1
2016-08-11,0.004509592,0.0044,0.000845666,0.002510709
2016-08-12,0.000687065,0.0042,-0.012927757,-0.667101498
2016-08-15,0.002371868,0.0045,-0.00417114,0.012942056
2016-08-16,-0.004576837,0.0044,0.019758934,-0.173921466
2016-08-17,-0.000789772,0.0045,-0.009306759,-0.198417901
2016-08-18,0.003889376,0.0043,0.001207075,0.180423904
2016-08-19,-0.003297449,0.0043,0.003546967,-0.508921242
2016-08-22,-0.000164245,0.0044,0.012217366,0.678872021
2016-08-23,0.00355922,0.0044,-0.007377941,0.059230003
2016-08-24,-0.004723599,0.0045,-0.004658332,0.043175538
2016-08-25,-0.001535016,0.0045,-0.005764135,-0.293662288
2016-08-26,-0.000470625,0.0046,0.000328816,-0.50567195
2016-08-29,-0.001177117,0.0048,0.000731924,0.784924627
2016-08-30,-0.000675676,0.0047,0.008707009,0.140045412
2016-08-31,-0.002673082,0.0046,-0.00825205,0.107605765
2016-09-01,0.001899822,0.0046,-0.003307396,0.012138678
2016-09-02,0.006821669,0.0044,0.005082348,0.287855932
2016-09-06,0.006187656,0.0045,-0.000227968,-0.406442773
2016-09-07,0.001796862,0.0048,0.008746213,0.705074329
2016-09-08,-0.001298842,0.0049,0.017356906,0.584020948
2016-09-09,-0.020653672,0.005,-0.007284558,-0.437762909
2016-09-12,0.000181804,0.0053,0.002164715,-0.455055354
2016-09-13,-0.010961567,0.0053,0.004712813,0.420640494
2016-09-14,-0.001646077,0.0051,-0.000146585,-0.175353286
2016-09-15,0.006531135,0.0048,-0.002264249,-0.298411331
2016-09-16,-0.004397404,0.0049,-0.003787755,-0.083980877
2016-09-19,0.005527024,0.0048,-0.007070477,0.027183738
2016-09-20,5.56E-05,0.0049,-0.000377371,-0.073484687
2016-09-21,0.010841766,0.0044,-0.016823964,2.144069077
2016-09-22,0.01195911,0.0039,-0.00427379,-0.713727925
2016-09-23,-0.005862302,0.0039,0.01265844,-0.208140565
2016-09-26,-0.008825781,0.0042,0.014625777,1.140588584
2016-09-27,0.003049549,0.0042,-0.008389565,0.025409477
2016-09-28,0.00293815,0.0044,0.000811285,-0.388257662
2016-09-29,-0.002890377,0.0042,0.002101014,0.429835631
2016-09-30,0.001366893,0.0044,0.008832172,-0.000907907
2016-10-03,0.000101985,0.0048,0.004639877,-0.355817244
2016-10-04,-0.002251281,0.0047,-0.003214962,0.278621653
2016-10-05,0.001478034,0.0047,0.006008612,-0.202418518
2016-10-06,-0.001428751,0.0045,-0.000683527,-0.000155325
2016-10-07,-0.003506234,0.0045,0.010145919,0.442806529
2016-10-11,-0.011112421,0.0047,0.036731198,3.721144919
2016-10-12,-0.003099395,0.0048,-0.005019094,-0.687292259
2016-10-13,-0.004376559,0.0044,-0.000892955,0.248509649
2016-10-14,0.002842456,0.0045,0.005723156,0.319998942
2016-10-17,-0.003185705,0.0047,-0.007840154,1.141119596
2016-10-18,0.008858772,0.0047,-0.000125182,0.155963664
2016-10-19,0.003890309,0.0047,-0.011643375,0.573639561
2016-10-20,-0.001589637,0.0047,0.001868419,-0.635173893
2016-10-21,-0.001893174,0.0046,0.003982741,1.150354903
2016-10-24,0.003364973,0.0046,-0.005949219,-0.005631583
2016-10-25,-0.002681368,0.0048,0.018977389,-0.354461473
2016-10-26,-0.001824108,0.0048,0.011237302,2.589978763
2016-10-27,-0.004115717,0.0048,0.016105613,-0.030403794
2016-10-28,-0.001787125,0.0048,0.007013809,-0.23305678
2016-10-31,0.000543491,0.0051,-0.000455646,-0.267122661
2016-11-01,-0.003634621,0.005,0.044189293,1.535863755
2016-11-02,-0.007704642,0.005,0.006125512,-0.630883828
2016-11-03,-0.003199509,0.0051,-0.077695969,2.39487947
2016-11-04,-0.004393182,0.0051,0.042076479,-0.436237116
2016-11-08,0.003538729,0.0055,-0.014809946,-0.459499145
2016-11-09,-0.000519742,0.0055,0.010674692,1.588629516
2016-11-10,0.003584086,0.0058,0.016053596,0.531643643
2016-11-14,-0.002795959,0.0064,5.69E-05,0.469719983
2016-11-15,0.004603371,0.006,0.005429144,-0.309894687
2016-11-16,-0.000959639,0.0061,0.006460003,0.323269545
2016-11-17,0.004290506,0.006,0.044199438,1.262319632
2016-11-18,-0.00500546,0.0059,-0.003766124,-0.171414739
2016-11-21,0.006792967,0.0059,-0.030854031,1.301637675
2016-11-22,0.003031436,0.006,0.012772897,-0.482427958
2016-11-23,-0.002102107,0.0062,0.014695733,0.317261436
2016-11-25,0.00437437,0.0061,-0.005903045,0.087220744
2016-11-28,-0.003011572,0.0059,-0.008479328,-0.221545502
2016-11-29,0.000372628,0.0059,0.009007021,0.183748168
2016-11-30,-0.001085768,0.0061,-0.000642498,0.365425904
2016-12-01,-0.001840671,0.0059,0.010874769,-0.02126702
2016-12-02,-0.000445119,0.006,0.022138024,1.423389747
2016-12-05,0.004715593,0.0062,0.001472562,-0.270841604
2016-12-06,0.006672154,0.0062,-0.022966818,1.403416793
2016-12-07,0.011447531,0.0062,0.00855031,-0.475064395
2016-12-08,0.004049905,0.0061,0.010220925,1.025505862
2016-12-09,0.002996144,0.0063,0,-0.555723817
2016-12-12,-0.001096077,0.0063,-0.003480398,0.232401788
2016-12-13,0.007155497,0.0065,0.010101141,0.630502292
2016-12-14,-0.005600865,0.0065,-0.003843237,-0.174080588
2016-12-15,-0.006944069,0.0064,-0.000658065,-0.340595028
2016-12-16,5.44E-05,0.0064,0.003796046,-0.134722808
2016-12-19,0.00185683,0.0064,-0.001024033,-0.607621564
2016-12-20,0.001101176,0.0065,0.000518869,-0.115967746
2016-12-21,-0.000681669,0.0064,0.011080332,2.258367244
2016-12-22,-0.002433976,0.0064,0.037505473,1.311750144
2016-12-23,0.000885829,0.0064,0.035775867,-0.058048347
2016-12-27,0.00128919,0.0065,0.011531355,-0.020275599
2016-12-28,-0.00398669,0.0061,0.030425405,-0.223116777
2016-12-29,0.002515282,0.0061,0.048343176,1.268625047
2016-12-30,-3.11E-05,0.0061,-0.009880819,0.084886335
2017-01-03,0.002522097,0.0064,0.020275409,0.622281029
2017-01-04,0.009428266,0.0062,0.01814615,-0.35202266
2017-01-05,0.00543695,0.0061,0.097880539,2.800701719
2017-01-06,-0.00051101,0.006,-0.11951562,0.698711779
2017-01-09,-0.003815454,0.0059,0.008589362,-0.243749852
2017-01-10,0.002719348,0.0059,-0.014073589,-0.460076407
2017-01-11,-0.000870887,0.0059,0.003034296,-0.268206524
2017-01-12,0.004212957,0.0058,-0.139321005,4.179079772
2017-01-13,0.002314639,0.006,0.032620966,-0.429527239
2017-01-17,-0.000152412,0.0061,0.011404342,0.422615406
2017-01-18,0.00176063,0.0062,0.089013372,2.573410656
2017-01-19,-0.005713894,0.0061,-0.01753338,-0.220588057
2017-01-20,0.003397534,0.0061,0.01511023,-0.292738244
2017-01-23,0.000678731,0.0058,-0.000324668,0.794385356
2017-01-24,0.005250884,0.0061,-0.019194128,-0.550992459
2017-01-25,0.007892044,0.006,-0.021567567,1.098255054
2017-01-26,-0.000436267,0.0061,0.007783857,-0.490929381
2017-01-27,-0.000428933,0.0062,0.024648794,-0.062526133
2017-01-30,-0.005751669,0.0062,-0.007482897,-0.252878318
2017-01-31,0.000212014,0.0063,0.005270944,0.288809873
2017-02-01,0.001067414,0.0064,0.053239731,4.635182076
2017-02-02,0.001073838,0.0063,0.017925895,-0.421369434
2017-02-03,0.005937542,0.0062,0.023873434,0.567485004
2017-02-06,-0.003334234,0.0061,-0.023761032,-0.055198214
2017-02-07,-0.001009644,0.0062,0.015895092,-0.450302241
2017-02-08,0.002669965,0.0062,0.028848034,0.706659732
2017-02-09,0.003121709,0.0063,-0.003041536,0.52140588
2017-02-10,0.004476773,0.0063,-0.060930499,1.594219046
2017-02-13,0.004635989,0.0062,-0.004,-0.533268748
2017-02-14,-0.000185773,0.0065,0.000522088,1.082000423
2017-02-15,0.005774891,0.0066,0.016838598,0.347560312
2017-02-16,0.001973028,0.0065,0.000690812,-0.540372695
2017-02-17,-0.000855508,0.0065,0.024161736,1.004583219
2017-02-21,0.00305348,0.0068,0.032853626,1.065213266
2017-02-22,-4.41E-05,0.0067,0.035475296,0.842708243
2017-02-23,0.001617754,0.0065,-0.002655807,-0.414304041
2017-02-24,-0.003443187,0.0064,0.056896858,0.822437656
2017-02-27,0.000147338,0.0067,0.022289679,-0.318582466
2017-02-28,-0.002003506,0.0068,0.014592348,0.06769173
2017-03-01,0.008369621,0.0078,-0.005686094,0.470920574
2017-03-02,-0.00422327,0.0082,0.038432428,0.296347194
2017-03-03,-0.000720339,0.0082,0.018302559,0.353138419
2017-03-06,-0.001059221,0.0082,0.008997632,-0.400086364
2017-03-07,-0.002407864,0.0085,0.000625782,0.030878126
2017-03-08,-0.00348396,0.0084,-0.03666354,3.374640098
2017-03-09,-0.001185133,0.0086,-0.066785685,0.114989451
2017-03-10,0.005265266,0.0087,0.035043478,-0.484566585
2017-03-13,0.003548349,0.0091,0.044620766,-0.39409484
2017-03-20,-0.000567252,0.0087,-0.148317543,0.448835671
2017-03-21,-0.006672633,0.0089,0.07057921,0.223995669
2017-03-22,-0.003179254,0.0088,-0.077929058,0.201721851
2017-03-23,0.001587348,0.0088,-0.003691471,-0.518505035
2017-03-24,0.000785079,0.0087,-0.085813183,1.061951782
2017-03-27,-0.000931092,0.0089,0.083019657,-0.091335683
2017-03-28,0.007250205,0.009,0.00646843,-0.17432147
2017-03-29,-0.0011511,0.009,-0.004796163,-0.144672915
2017-03-30,0.001415005,0.0089,-0.004433735,0.065025785
2017-03-31,-0.003940392,0.0089,0.046567916,0.178912474
2017-04-03,-0.001616029,0.009,0.041103299,0.410416781
2017-04-04,0.000263671,0.009,-0.016536797,-0.204088572
2017-04-05,-0.001815919,0.0091,-0.00818734,-0.078609264
2017-04-06,-0.000476812,0.0092,0.064175395,0.580610842
2017-04-07,-0.000455022,0.0093,-0.006422554,-0.375041069
2017-04-10,0.00018356,0.0095,0.000328407,-0.26144903
2017-04-11,0.000991044,0.0092,0.01641497,-0.220961404
2017-04-12,-0.002288145,0.0093,-0.010174419,0.330565849
2017-04-13,-0.004160449,0.0092,-0.030021211,0.55962211
2017-04-14,-0.000966954,0,0.015811606,-0.403146034
2017-04-17,0.007085544,0.0092,0.019175377,1.867451093
2017-04-18,-0.004475258,0.0092,0.023255814,0.131052654
2017-04-19,-0.001407568,0.0092,0.000631313,-0.62058957
2017-04-20,0.00614742,0.0091,0.026735016,1.658415521
2017-04-21,-0.001444949,0.009,0.015669406,-0.51566285
2017-04-24,0.015035992,0.0094,-0.00052033,0.060962324
2017-04-25,0.006136612,0.0096,0.018890376,0.011690557
2017-04-26,0.000676089,0.0097,0.024817518,0.418310678
2017-04-27,-0.000790633,0.0096,0.02962963,-0.121756594
2017-04-28,-0.001870248,0.0097,-0.032304925,0.281600532
2017-05-01,0.002248503,0.0096,0.059582437,1.616043953
2017-05-02,0.002682083,0.0097,0.014467138,-0.251488185
2017-05-03,-0.002000803,0.0098,0.040846615,0.024540475
2017-05-04,0.000589229,0.0098,-0.016553007,0.771630471
2017-05-05,0.004423794,0.0099,-0.009203808,0.028866728
2017-05-08,0.001501469,0.01,0.04644001,0.574167121
2017-05-09,-0.001527775,0.0102,0.041200706,0.578416896
2017-05-10,0.001737464,0.0102,0.006218202,-0.396311583
2017-05-11,-0.001741588,0.0102,0.043932584,0.270666754
2017-05-12,0.000750761,0.0101,-0.047465289,-0.132204023
2017-05-15,0.005022756,0.01,-0.018670485,0.394165671
2017-05-16,0.002872052,0.0102,-5.61E-05,-0.382336695
2017-05-17,-0.011185936,0.0098,0.052309592,0.630843397
2017-05-18,-0.003899865,0.01,0.037975359,-0.264754184
2017-05-19,0.007146558,0.0101,0.012280972,1.040420557
2017-05-22,0.005738132,0.0103,-0.027479268,2.2092314
2017-05-23,0.001016029,0.0106,0.124173773,-0.540962638
2017-05-24,0.000347796,0.0105,0.068043088,0.139690513
2017-05-25,0.004200488,0.0106,-0.001092621,0.724274349
2017-05-26,-0.000727771,0.0106,-0.110980227,-0.083505866
2017-05-30,-0.001231109,0.0105,-0.039846813,0.260250879
2017-05-31,0.000311699,0.0106,0.042545109,0.11516387
2017-06-01,0.005955838,0.0105,0.041993077,-0.15873489
2017-06-02,0.006504889,0.0104,0.044671737,-0.399454467
2017-06-05,-0.001328941,0.0104,0.05763284,0.270351013
2017-06-06,-0.002689433,0.0106,0.080105664,1.844447361
2017-06-07,0.000351131,0.0107,-0.054406618,-0.495778291
2017-06-08,-0.001088124,0.0109,0.037685061,-0.195591283
2017-06-09,-0.000253001,0.0111,0.011889321,-0.448356059
2017-06-12,-0.003198459,0.0107,-0.133760131,1.380815463
2017-06-13,0.004858922,0.011,0.053935058,-0.48900201
2017-06-14,0.001550986,0.011,-0.114434912,0.399328395
2017-06-15,-0.00814233,0.0111,0.00463314,0.637468235
2017-06-16,0.003094335,0.0111,0.016141204,-0.565617874
2017-06-19,0.00668371,0.0111,0.035859788,-0.342530607
2017-06-20,-0.006751273,0.0112,0.069820872,0.498915345
2017-06-21,-0.001866578,0.011,-0.053215885,0.210853482
2017-06-22,0.001234951,0.0108,0.028411057,-0.369102748
2017-06-23,0.002170833,0.0108,0.006392523,-0.492955852
2017-06-26,0.002180197,0.0108,-0.026277313,0.862901432
2017-06-27,-0.004540383,0.0111,0.040917623,0.017889215
2017-06-28,0.005724276,0.011,0.006451354,-0.332916217
2017-06-29,-0.004563169,0.0112,-0.008520126,-0.441041819
2017-06-30,-0.001788569,0.0112,-0.025820182,-0.228823445
2017-07-03,0.002179756,0.0111,0.046487773,0.378252834
2017-07-05,0.000782644,0.0113,0.015736655,-0.105410099
2017-07-06,-0.005410813,0.0112,-0.00142242,-0.27782379
2017-07-07,0.001133385,0.0112,-0.055322425,0.65844949
2017-07-10,0.002165145,0.0111,-0.074292122,2.362164755
2017-07-11,0.000451863,0.0112,0.001817081,0.498034807
2017-07-12,0.008941426,0.0111,0.020944895,-0.390380431
2017-07-13,0.00313359,0.0112,-0.012013028,-0.161903864
2017-07-14,0.005731618,0.011,-0.056813803,0.473224345
2017-07-17,0.00093596,0.0108,0.125589744,-0.260503044
2017-07-18,0.00062339,0.0109,0.045696843,0.154716066
2017-07-19,0.00483172,0.011,-0.01825549,-0.208535893
2017-07-20,0.002149352,0.011,0.262548263,1.061910114
2017-07-21,-0.002034756,0.0108,-0.051636261,-0.10204267
2017-07-24,-0.001253651,0.011,0.016386832,-0.399349465
2017-07-25,0.002296647,0.0113,-0.083101894,1.63768075
2017-07-26,4.13E-05,0.0112,-0.01223398,-0.409047248
2017-07-27,0.001713307,0.0111,0.067104739,-0.039623348
2017-07-28,-0.002369798,0.0111,0.040306027,0.30772194
2017-07-31,0.001046565,0.0111,0.043223443,-0.173964595
2017-08-01,0.004615205,0.0113,-0.049859551,0.491276406
2017-08-02,-0.00015747,0.0113,-0.006208426,-0.450783779
2017-08-03,-0.001533858,0.0111,0.043023948,-0.266770484
2017-08-04,-7.54E-05,0.0112,0.01750508,0.100121479
2017-08-07,0.002462243,0.0112,0.042397391,0.475660469
2017-08-08,-0.001874645,0.0114,0.018506494,0.321199419
2017-08-09,-0.003763187,0.0113,-0.04590373,-0.184815795
2017-08-10,-0.010375814,0.0112,0.040488412,-0.266079823
2017-08-11,-0.002815824,0.0112,0.069360112,0.287529141
2017-08-14,0.007446401,0.0111,0.033803845,-0.302529337
2017-08-15,-0.002055463,0.0114,-0.015490007,0.924868081
2017-08-16,0.003037532,0.0111,0.034097702,-0.467574813
2017-08-17,-0.006886348,0.0109,-0.002196684,0.197103953
2017-08-18,-0.003153762,0.0111,-0.049522618,0.126960158
2017-08-21,0.001012676,0.0109,-0.031933138,0.236580906
2017-08-22,0.006104793,0.0111,0.007560446,1.134146579
2017-08-23,-0.00072813,0.0109,0.026052501,-0.538179613
2017-08-24,-0.000333102,0.0109,0.045375555,-0.282567204
2017-08-25,0.003040569,0.0109,0.007526782,0.46054116
2017-08-28,0.001148868,0.011,0.007353619,0.881988009
2017-08-29,-0.000967813,0.0111,0.05327353,0.525266682
2017-08-30,0.001466966,0.0109,-0.00677863,-0.46901989
2017-08-31,0.005721077,0.0106,0.033730723,0.06993781
2017-09-01,0.003400753,0.0108,0.029223184,0.543231409
2017-09-05,-0.003335049,0.0111,0.04656361,-0.001450804
2017-09-06,0.001755727,0.0115,0.037410072,-0.295198136
2017-09-07,0.003326598,0.0113,0.001647018,-0.425409639
2017-09-08,0.000438422,0.0112,-0.06648637,1.573367464
2017-09-11,0.008066173,0.0114,-0.012714946,-0.296674559
2017-09-12,0.003036272,0.0114,-0.00926696,0.238544255
2017-09-13,-0.001130923,0.0114,-0.056217772,0.776214426
2017-09-14,-0.001416949,0.0115,-0.16225763,0.756094158
2017-09-15,0.002369459,0.0115,0.134926894,0.526797814
2017-09-18,0.002343538,0.0116,0.094028641,0.590774864
2017-09-19,0.002243455,0.0117,-0.03242776,-0.189457242
2017-09-20,0.001685567,0.0118,0.007989382,-0.361483242
2017-09-21,-0.004341446,0.0117,-0.083286908,0.935375515
2017-09-22,0.001277692,0.0117,-0.004419767,-0.151084208
2017-09-25,-0.003504105,0.0117,0.066150503,0.832799565
2017-09-26,-0.003408021,0.0117,-0.009810167,-0.451941845
2017-09-27,0.001910395,0.0118,0.079799279,1.18075594
2017-09-28,0.001737112,0.0116,-0.003813065,-0.203135668
2017-09-29,0.004504596,0.0118,-0.004186503,0.027390282
2017-10-02,0.002097214,0.012,-0.007465396,0.100676471
2017-10-03,0.003701137,0.0119,-0.014654443,-0.058616605
2017-10-04,0.001106247,0.0119,-0.020394432,-0.044965946
2017-10-05,0.002015832,0.0119,0.032590417,-0.103254415
2017-10-06,-0.000955761,0.012,-0.001766177,0.113058557
2017-10-10,0.005497154,0.0124,0.008143597,-0.159303854
2017-10-11,0.001591519,0.0123,0.00503037,-0.22021447
2017-10-12,0.000551825,0.0124,0.103343718,1.389740831
2017-10-13,0.002531679,0.0123,0.062398825,0.33747538
2017-10-16,0.001398518,0.0122,-0.000559617,-0.43414178
2017-10-17,-0.002131251,0.0123,-0.0279965,0.064575767
2017-10-18,0.00131332,0.0122,0.005022502,0.995983675
2017-10-19,-1.99E-05,0.0123,0.022640563,-0.432320564
2017-10-20,0.000993654,0.0124,0.051775174,0.563476826
2017-10-23,-0.002554464,0.0123,-0.003536379,0.345663098
2017-10-24,0.000351641,0.0125,-0.067599463,-0.0216603
2017-10-25,-0.002871829,0.0125,0.031688217,-0.342206092
2017-10-26,0.000166288,0.0126,0.037281553,0.037838075
2017-10-27,0.003797376,0.0125,-0.017766584,-0.102426313
2017-10-30,0.000589646,0.0122,-0.01464929,-0.422049763
2017-10-31,0.001503043,0.0126,0.048145717,0.071621192
2017-11-01,0.002836289,0.0128,0.042536869,0.510647548
2017-11-02,0.001087795,0.0127,0.049346008,0.751165927
2017-11-03,0.000460987,0.0128,0.037136683,-0.355989335
2017-11-07,-0.00030253,0.0131,-0.049892103,0.414949457
2017-11-08,0.001855202,0.0132,0.02091569,-0.4065303
2017-11-09,-0.00390053,0.0133,0.048577865,1.592141988
2017-11-10,-0.001496443,0.0134,-0.043050893,-0.484740148
2017-11-13,-0.003043587,0.0135,-0.078061783,1.371079379
2017-11-14,-0.001913844,0.0137,0.11458172,-0.36071125
2017-11-15,-0.005798986,0.0136,0.017524898,-0.551816333
2017-11-16,0.008028457,0.0139,0.102555531,0.44719219
2017-11-17,0.000377371,0.0139,0.082352346,0.199142428
2017-11-20,0.001310373,0.0143,0.035686259,-0.039133628
2017-11-21,0.006530073,0.0142,0.024606556,-0.021302567
2017-11-22,0.002331109,0.0142,-0.020548443,0.876918738
2017-11-24,0.002728236,0.0142,-0.029720535,0.113585724
2017-11-27,-0.002557695,0.0139,0.13567557,0.578245724
2017-11-28,0.004572483,0.0143,0.045458454,-0.014439292
2017-11-29,0.000149769,0.0142,0.017376284,-0.293007155
2017-11-30,0.00246105,0.0141,-0.01242054,2.882220301
2017-12-01,-0.003896838,0.0142,0.013825215,-0.294333196
2017-12-04,0.001056262,0.0142,0.026204487,0.87238486
2017-12-05,-0.00315893,0.0145,0.039243795,-0.314716413
2017-12-06,-0.004854686,0.0145,-0.000775929,-0.23307044
2017-12-07,0.002455599,0.0144,0.165056083,0.710082171
